,AirT,AirCO2,AirRH,AirPAR,method
333,15.79,635.56,87.95,94.5,EGA
334,15.41,653.42,86.52,94.479,EGA
335,14.55,669.75,86.4,94.5,EGA
360,14.1,685.68,87.84,94.479,EGA
361,14.09,690.96,89.25,94.5,EGA
362,14.09,680.91,90.48,94.5,EGA
363,13.89,663.65,90.89,94.458,EGA
364,13.16,658.3,91.11,94.5,EGA
365,13.11,661.87,92.6,97.92300000000002,EGA
366,14.44,630.0,91.83,121.527,EGA
367,22.03,517.42,77.19,195.615,EGA
368,21.85,395.31,76.77,178.56300000000005,EGA
369,23.6,374.64,77.72,237.972,EGA
370,22.81,411.51,67.99,211.281,EGA
371,19.7,420.82,85.99,119.7,EGA
372,18.31,451.64,91.47,117.012,EGA
373,18.13,487.03,92.28,115.248,EGA
374,17.25,550.26,93.35,112.665,EGA
375,17.6,569.06,92.65,115.773,EGA
376,17.32,576.52,92.4,111.174,EGA
377,16.38,608.73,95.71,96.285,EGA
378,16.85,646.05,98.18,94.458,EGA
379,16.99,684.95,98.38,94.437,EGA
380,16.68,722.28,98.33,94.437,EGA
381,16.58,754.68,98.72,94.5,EGA
382,16.53,782.4,98.85,94.479,EGA
383,16.29,807.81,98.74,94.458,EGA
408,15.98,828.73,98.87,94.458,EGA
409,15.69,846.51,98.83,94.458,EGA
410,15.45,861.64,99.0,94.416,EGA
411,15.43,877.49,99.33,94.458,EGA
412,15.42,892.13,99.41,94.458,EGA
413,15.29,906.66,99.57,94.479,EGA
414,15.5,920.06,99.78,97.65,EGA
415,18.9,751.34,83.47,179.31900000000005,EGA
416,22.45,477.15,65.75,255.38099999999997,EGA
417,28.17,453.8,48.93,370.965,EGA
418,32.29,446.46,42.29,468.699,EGA
419,34.43,438.04,38.9,508.64099999999996,EGA
420,34.91,435.28,34.4,478.191,EGA
421,35.52,435.21,31.52,437.22,EGA
422,33.77,435.61,33.07,347.55,EGA
423,30.72,439.43,33.37,246.519,EGA
424,26.22,445.2,35.0,167.28599999999997,EGA
425,21.68,453.85,43.7,111.42600000000002,EGA
426,20.67,516.33,68.13,94.479,EGA
427,20.25,585.54,79.63,94.479,EGA
428,19.79,642.61,85.58,94.479,EGA
429,19.51,690.39,89.07,94.479,EGA
430,19.27,728.06,91.48,94.5,EGA
431,18.92,762.17,93.1,94.5,EGA
456,18.57,792.57,94.4,94.5,EGA
457,18.36,818.97,95.33,94.5,EGA
458,18.14,843.8,96.1,94.5,EGA
459,17.94,862.2,96.7,94.458,EGA
460,17.77,884.49,97.34,94.458,EGA
461,17.62,903.04,97.86,94.5,EGA
462,17.58,882.45,96.63,103.17300000000002,EGA
463,15.8,546.19,80.65,143.19899999999996,EGA
464,16.66,463.33,71.94,153.97199999999995,EGA
465,17.55,448.7,64.2,155.547,EGA
466,16.8,452.94,69.87,134.106,EGA
467,19.39,435.6,80.37,165.417,EGA
468,19.9,432.37,71.43,172.05300000000003,EGA
469,18.89,464.41,80.84,145.08900000000003,EGA
470,19.16,448.09,78.06,160.10399999999996,EGA
471,18.83,435.92,86.03,143.619,EGA
472,18.26,432.9,88.65,127.953,EGA
473,17.02,446.27,90.38,109.788,EGA
474,14.52,492.38,93.01,95.319,EGA
475,13.29,540.75,95.11,94.437,EGA
476,12.81,576.81,96.36,94.395,EGA
477,12.66,605.97,96.93,94.437,EGA
478,12.35,630.7,97.43,94.479,EGA
479,12.44,650.78,97.7,94.5,EGA
504,12.25,659.55,97.67,94.458,EGA
505,11.8,666.06,97.05,94.458,EGA
506,11.43,670.63,97.52,94.43700000000001,EGA
507,11.23,680.37,98.18,94.43700000000001,EGA
508,10.97,684.18,98.8,94.43700000000001,EGA
509,10.73,688.49,98.89,95.55,EGA
510,9.95,667.5,98.1,101.976,EGA
511,9.85,638.17,97.94,107.56200000000001,EGA
512,10.76,589.82,96.93,128.89800000000002,EGA
513,16.28,479.97,90.35,197.757,EGA
514,16.08,410.07,86.31,163.29600000000005,EGA
515,15.69,394.99,88.49,177.05100000000004,EGA
516,21.53,414.83,60.6,461.05500000000006,EGA
517,22.89,433.03,46.82,397.026,EGA
518,20.4,430.48,47.94,265.02000000000004,EGA
519,17.47,432.65,44.76,204.057,EGA
520,15.27,434.43,49.02,149.268,EGA
521,14.75,478.03,82.19,94.458,EGA
522,14.84,536.3,90.69,94.479,EGA
523,14.6,581.09,94.29,94.5,EGA
524,14.24,620.02,95.49,94.5,EGA
525,13.88,651.75,96.16,94.479,EGA
526,13.64,677.55,96.93,94.458,EGA
527,13.62,696.16,97.39,94.5,EGA
552,13.59,712.36,97.64,94.479,EGA
553,13.42,723.66,97.82,94.458,EGA
554,13.12,728.3,97.99,94.5,EGA
555,12.88,735.13,98.26,94.479,EGA
556,12.65,728.24,98.47,94.479,EGA
557,12.43,717.55,98.78,94.479,EGA
558,12.43,705.98,99.15,94.458,EGA
559,17.29,627.9,81.28,190.65900000000002,EGA
560,21.96,426.74,53.31,299.355,EGA
561,21.0,424.34,46.41,352.8,EGA
562,17.38,428.05,46.86,345.345,EGA
563,17.85,423.91,45.97,309.582,EGA
564,14.91,429.07,48.33,246.225,EGA
565,13.9,431.58,48.87,229.95,EGA
566,13.26,432.19,48.51,206.031,EGA
567,11.53,434.63,49.65,176.37900000000005,EGA
568,10.49,439.04,64.6,127.55400000000002,EGA
569,12.7,480.0,86.72,94.479,EGA
570,13.18,533.14,90.02,94.479,EGA
571,13.19,576.05,92.2,94.458,EGA
572,13.11,604.2,93.14,94.5,EGA
573,12.95,625.18,93.96,94.479,EGA
574,12.74,642.18,94.9,94.479,EGA
575,12.57,656.5,95.51,94.458,EGA
600,12.39,667.87,95.95,94.5,EGA
601,12.33,679.94,96.43,94.5,EGA
602,12.4,691.68,96.7,94.5,EGA
603,12.41,703.72,97.1,94.5,EGA
604,12.41,717.74,97.69,94.479,EGA
605,12.4,729.31,98.28,94.5,EGA
606,12.53,742.88,98.64,99.771,EGA
607,14.29,674.62,90.39,161.322,EGA
608,17.53,528.75,84.79,189.399,EGA
609,20.8,421.86,68.72,293.853,EGA
610,19.62,415.03,68.54,271.95,EGA
611,18.01,428.35,55.08,256.91400000000004,EGA
612,14.12,430.01,63.41,268.464,EGA
613,16.3,430.33,55.3,216.594,EGA
614,16.0,426.09,55.31,245.259,EGA
615,18.73,404.2,71.64,187.84500000000003,EGA
616,18.6,403.03,80.45,148.785,EGA
617,17.03,429.33,89.33,99.162,EGA
618,15.74,497.39,94.77,94.5,EGA
619,14.72,560.31,95.78,94.5,EGA
620,14.03,609.77,96.46,94.5,EGA
621,13.53,650.85,96.79,94.458,EGA
622,13.13,685.67,97.05,94.479,EGA
623,12.8,717.06,97.3,94.458,EGA
648,12.51,744.31,97.62,94.5,EGA
649,12.49,755.99,98.15,94.5,EGA
650,12.46,766.48,98.31,94.458,EGA
651,12.21,778.26,98.36,94.458,EGA
652,11.98,790.94,98.59,94.479,EGA
653,11.74,801.94,98.88,94.458,EGA
654,12.09,822.68,99.64,94.479,EGA
655,18.94,693.76,75.48,209.832,EGA
656,21.82,448.33,48.74,307.08299999999997,EGA
657,25.04,456.2,40.26,453.117,EGA
658,27.16,460.91,36.33,570.3600000000001,EGA
659,27.15,462.0,35.33,548.814,EGA
660,28.05,458.35,33.26,568.869,EGA
661,28.01,454.46,31.25,497.469,EGA
662,26.46,454.41,30.36,412.797,EGA
663,24.54,450.26,31.59,263.592,EGA
664,21.08,450.64,38.4,177.387,EGA
665,18.86,453.95,70.96,106.323,EGA
666,18.15,527.31,82.7,94.5,EGA
667,17.68,595.68,87.61,94.458,EGA
668,17.52,637.2,89.37,94.479,EGA
669,17.28,672.49,91.09,94.479,EGA
670,16.95,693.84,91.17,94.479,EGA
671,16.7,733.31,93.28,94.458,EGA
696,16.14,772.48,94.92,94.479,EGA
697,15.64,811.2,95.82,94.43700000000001,EGA
698,15.14,835.98,96.33,94.458,EGA
699,14.65,850.39,96.69,94.458,EGA
700,14.23,856.26,97.17,94.458,EGA
701,13.97,864.11,97.92,94.458,EGA
702,14.6,889.35,98.52,103.425,EGA
703,21.64,618.15,66.69,214.725,EGA
704,22.71,457.82,42.61,285.978,EGA
705,20.44,457.66,40.58,267.39300000000003,EGA
706,21.86,460.5,34.86,319.557,EGA
707,21.59,460.7,31.63,308.112,EGA
708,20.71,456.47,41.84,481.025,EGA
709,20.61,462.56,44.49,458.80699999999996,EGA
710,18.66,467.11,42.92,140.57399999999998,EGA
711,18.05,476.61,47.27,170.43599999999995,EGA
712,18.11,486.94,48.28,143.47199999999995,EGA
713,17.3,513.4,72.15,97.902,EGA
714,17.02,563.4,81.56,94.479,EGA
715,16.96,607.47,85.98,94.5,EGA
716,16.91,653.32,89.79,94.479,EGA
717,16.76,694.82,92.27,94.479,EGA
718,16.4,728.65,94.11,94.479,EGA
719,16.06,756.82,95.16,94.5,EGA
744,15.74,772.21,95.67,354.5,EGA
745,15.43,773.8,95.3,354.47900000000016,EGA
746,15.14,769.93,96.07,354.5,EGA
747,15.07,778.3,96.71,354.47900000000016,EGA
748,15.04,786.42,97.16,354.47900000000016,EGA
749,14.91,791.91,97.84,354.47900000000016,EGA
750,15.0,797.58,97.2,369.137,EGA
751,16.95,680.15,88.21,432.746,EGA
752,22.69,464.49,54.57,294.5250000000001,EGA
753,25.31,453.42,45.13,421.092,EGA
754,27.17,454.23,41.28,523.236,EGA
755,26.91,457.37,39.73,453.096,EGA
756,26.46,458.61,38.2,457.17,EGA
757,29.72,450.2,32.95,468.909,EGA
758,28.43,451.24,31.66,382.68300000000005,EGA
759,26.22,455.4,31.4,256.66200000000003,EGA
760,22.19,459.25,42.04,168.69299999999996,EGA
761,20.4,464.68,73.99,101.241,EGA
762,19.31,551.51,83.49,94.5,EGA
763,18.28,627.81,88.76,94.5,EGA
764,17.46,690.39,91.44,94.479,EGA
765,16.87,742.43,92.83,94.479,EGA
766,16.43,785.27,93.77,94.479,EGA
767,16.01,817.01,94.51,94.5,EGA
792,15.74,841.98,95.44,354.458,EGA
793,15.81,869.61,96.18,354.47900000000016,EGA
794,15.72,887.47,96.65,354.458,EGA
795,15.53,899.24,97.14,354.5,EGA
796,15.33,910.48,97.79,354.458,EGA
797,15.27,916.76,98.27,354.458,EGA
798,15.55,932.49,98.79,354.47900000000016,EGA
799,20.84,762.67,77.51,202.77599999999998,EGA
800,24.07,469.79,49.05,267.435,EGA
801,20.51,466.98,51.19,515.696,EGA
802,28.02,454.34,34.66,573.195,EGA
803,29.52,456.54,31.73,590.289,EGA
804,30.12,456.63,32.26,548.0580000000001,EGA
805,30.7,452.29,31.57,479.094,EGA
806,29.27,450.9,31.1,377.223,EGA
807,26.68,453.2,31.37,249.627,EGA
808,22.17,464.93,40.32,164.388,EGA
809,21.19,483.65,71.19,99.49799999999999,EGA
810,20.53,575.91,80.01,94.5,EGA
811,19.72,657.36,85.5,94.5,EGA
812,18.82,726.96,89.29,94.5,EGA
813,18.11,783.31,91.29,94.5,EGA
814,17.55,826.31,92.52,94.5,EGA
815,17.1,860.84,93.61,94.479,EGA
840,16.63,887.42,94.49,354.5,EGA
841,16.24,910.29,95.27,354.47900000000016,EGA
842,15.89,929.28,95.88,354.47900000000016,EGA
843,15.58,948.51,96.47,354.5,EGA
844,15.3,962.78,97.14,354.47900000000016,EGA
845,15.12,973.43,97.87,354.5,EGA
846,15.56,991.08,98.89,354.5,EGA
847,21.85,712.18,68.89,222.957,EGA
848,25.52,463.79,46.17,331.023,EGA
849,30.43,464.68,40.34,443.73,EGA
850,32.43,453.55,37.63,567.2310000000001,EGA
851,33.47,446.05,36.36,582.12,EGA
852,34.79,448.83,34.68,545.664,EGA
853,35.45,442.87,32.73,437.115,EGA
854,33.59,442.11,34.54,339.90600000000006,EGA
855,29.71,450.59,34.45,232.93200000000002,EGA
856,26.11,460.91,37.13,177.68099999999995,EGA
857,23.34,477.44,66.13,109.368,EGA
858,22.36,569.58,80.2,94.5,EGA
859,21.58,659.96,85.13,94.5,EGA
860,21.01,723.66,87.88,94.5,EGA
861,20.43,778.1,90.35,94.479,EGA
862,19.94,816.75,92.12,94.5,EGA
863,19.52,848.88,92.64,94.5,EGA
888,19.07,875.02,92.75,354.5,EGA
889,18.71,912.92,94.94,354.47900000000016,EGA
890,18.42,929.84,95.63,354.47900000000016,EGA
891,18.16,924.67,94.87,354.47900000000016,EGA
892,17.88,928.36,95.5,354.75199999999984,EGA
893,15.78,889.88,92.74,363.25699999999995,EGA
894,16.93,727.7,91.0,390.284,EGA
895,19.6,529.34,67.96,437.45000000000016,EGA
896,22.32,478.99,49.17,265.41900000000004,EGA
897,26.5,483.72,39.46,400.51199999999994,EGA
898,28.61,479.15,37.21,500.787,EGA
899,29.42,476.62,36.78,447.804,EGA
900,28.37,476.56,39.2,430.311,EGA
901,30.74,468.87,38.21,394.674,EGA
902,28.56,473.49,40.39,272.349,EGA
903,28.36,472.4,40.64,229.95,EGA
904,25.65,486.54,45.72,166.67700000000005,EGA
905,23.56,494.57,71.43,109.242,EGA
906,21.58,571.25,83.38,94.5,EGA
907,20.28,637.78,86.0,94.5,EGA
908,19.49,698.85,87.68,94.479,EGA
909,18.77,765.02,89.13,94.479,EGA
910,18.36,808.09,90.49,94.5,EGA
911,18.04,827.78,90.58,94.479,EGA
936,17.7,851.16,91.47,354.47900000000016,EGA
937,17.66,865.0,92.27,354.5,EGA
938,17.42,866.05,93.07,354.47900000000016,EGA
939,17.14,855.8,93.87,354.47900000000016,EGA
940,16.97,864.74,95.22,354.47900000000016,EGA
941,17.07,874.91,96.38,354.521,EGA
942,18.23,871.34,96.16,360.317,EGA
943,21.54,571.73,71.18,190.617,EGA
944,23.74,448.69,53.02,255.654,EGA
945,25.75,438.88,52.45,324.891,EGA
946,25.6,440.82,53.68,363.72,EGA
947,29.29,436.29,48.69,440.244,EGA
948,29.22,443.05,47.03,406.959,EGA
949,26.99,452.23,46.05,294.588,EGA
950,24.83,457.19,47.46,245.805,EGA
951,24.01,461.05,48.3,202.293,EGA
952,22.14,475.5,50.91,141.58200000000005,EGA
953,21.04,518.77,73.73,100.611,EGA
954,20.0,561.65,85.45,95.949,EGA
955,17.85,626.75,90.84,94.5,EGA
956,17.01,679.58,91.94,94.479,EGA
957,16.3,732.13,91.87,94.458,EGA
958,15.64,782.42,92.54,94.5,EGA
959,15.45,809.89,93.64,94.5,EGA
960,15.26,825.51,94.31,354.5,EGA
961,14.86,846.44,94.65,354.5,EGA
962,14.6,838.41,95.36,354.5,EGA
963,14.56,842.64,95.98,354.5,EGA
964,14.08,836.02,96.17,354.52099999999996,EGA
965,14.37,831.68,96.2,359.708,EGA
966,17.0,785.92,93.92,379.04900000000004,EGA
967,20.7,505.86,76.07,441.461,EGA
968,22.5,423.11,59.07,255.171,EGA
969,25.31,433.03,51.12,336.735,EGA
970,28.31,429.82,47.58,437.073,EGA
971,29.92,432.61,45.56,490.854,EGA
972,30.73,428.79,45.48,453.369,EGA
973,30.85,434.65,44.76,421.02900000000005,EGA
974,30.24,433.83,45.2,288.7290000000001,EGA
975,27.36,446.4,48.4,229.11,EGA
976,23.3,463.23,53.86,175.812,EGA
977,22.13,457.54,75.37,107.499,EGA
978,20.11,510.85,88.73,95.361,EGA
979,18.39,580.42,91.45,94.479,EGA
980,17.51,634.09,92.45,94.479,EGA
981,16.9,676.78,93.28,94.5,EGA
982,16.49,712.98,94.14,94.479,EGA
983,16.18,748.89,94.97,94.458,EGA
984,15.89,776.07,95.61,94.479,EGA
985,15.61,799.31,96.24,94.437,EGA
986,15.5,828.5,97.01,94.437,EGA
987,15.42,850.04,97.46,94.5,EGA
988,15.25,863.5,97.87,94.5,EGA
989,15.63,837.31,96.99,107.016,EGA
990,18.99,675.31,89.89,140.931,EGA
991,22.47,460.07,68.81,208.74,EGA
992,25.53,452.39,57.5,283.0800000000001,EGA
993,29.7,449.73,50.48,398.32800000000003,EGA
994,31.93,447.2,47.99,484.302,EGA
995,33.63,448.19,45.83,499.44300000000004,EGA
996,33.72,450.77,45.52,466.641,EGA
997,34.42,450.33,45.07,417.459,EGA
998,32.95,448.97,47.19,271.00500000000005,EGA
999,31.15,453.67,46.9,236.502,EGA
1000,28.87,460.62,48.44,175.53900000000004,EGA
1001,24.78,470.25,56.19,124.299,EGA
1002,21.82,498.3,72.54,99.12,EGA
1003,19.23,558.97,86.21,94.479,EGA
1004,17.91,596.96,91.01,94.5,EGA
1005,17.03,622.11,93.68,94.5,EGA
1006,16.46,644.29,95.46,94.5,EGA
1007,16.17,666.57,96.59,94.479,EGA
1008,9.96,600.66,98.68,94.479,EGA
1009,9.69,599.54,99.11,94.43700000000001,EGA
1010,9.14,608.18,98.83,94.458,EGA
1011,8.47,621.51,99.36,94.458,EGA
1012,9.0,631.05,100.0,95.00399999999999,EGA
1013,9.9,626.69,99.7,104.49600000000001,EGA
1014,12.31,578.71,97.46,137.907,EGA
1015,18.11,430.52,85.44,193.43099999999998,EGA
1016,20.62,392.62,72.81,261.66,EGA
1017,24.04,417.04,57.0,418.40400000000005,EGA
1018,24.92,421.66,51.77,552.195,EGA
1019,26.88,423.4,48.75,571.7040000000002,EGA
1020,28.64,423.24,46.8,547.617,EGA
1021,30.66,419.3,45.61,452.844,EGA
1022,27.03,425.35,47.6,245.72100000000003,EGA
1023,27.08,427.3,44.65,265.692,EGA
1024,23.22,444.65,47.98,184.107,EGA
1025,19.35,457.13,71.41,118.251,EGA
1026,19.02,529.83,89.83,94.479,EGA
1027,18.59,620.93,94.26,94.5,EGA
1028,18.01,698.42,95.75,94.5,EGA
1029,17.51,763.01,96.49,94.458,EGA
1030,17.13,818.93,97.12,94.5,EGA
1031,16.78,865.64,97.51,94.479,EGA
1032,16.42,903.7,97.9,94.479,EGA
1033,16.13,934.55,98.35,94.479,EGA
1034,15.87,962.43,98.73,94.479,EGA
1035,15.63,986.12,99.06,94.5,EGA
1036,15.41,1004.68,99.44,94.5,EGA
1037,15.28,1021.23,99.8,94.5,EGA
1038,18.35,948.46,90.83,136.92000000000002,EGA
1039,23.41,494.97,64.99,225.666,EGA
1040,27.75,426.91,53.59,319.221,EGA
1041,30.23,439.72,48.37,467.544,EGA
1042,32.37,435.44,44.81,561.54,EGA
1043,33.37,434.68,45.14,556.6469999999998,EGA
1044,35.23,432.57,42.27,504.084,EGA
1045,35.75,431.94,40.08,457.527,EGA
1046,34.17,434.06,37.25,241.878,EGA
1047,31.89,438.89,35.66,264.894,EGA
1048,27.9,442.19,37.27,186.627,EGA
1049,23.21,455.45,41.11,120.246,EGA
1050,21.22,518.54,70.48,94.5,EGA
1051,20.84,608.24,84.39,94.479,EGA
1052,20.3,689.21,90.01,94.458,EGA
1053,19.9,761.38,92.61,94.479,EGA
1054,19.55,818.9,93.73,94.479,EGA
1055,19.17,857.71,94.88,94.5,EGA
1056,18.78,888.07,95.85,94.5,EGA
1057,18.4,914.82,96.61,94.5,EGA
1058,18.07,936.55,97.1,94.479,EGA
1059,17.8,948.61,97.61,94.5,EGA
1060,17.47,961.91,98.14,94.458,EGA
1061,17.32,978.98,98.92,94.479,EGA
1062,19.07,625.85,78.35,135.618,EGA
1063,24.28,441.05,52.01,241.794,EGA
1064,29.67,418.45,42.26,291.9840000000001,EGA
1065,32.48,416.93,38.88,472.143,EGA
1066,33.56,417.73,37.22,613.9350000000002,EGA
1067,34.04,421.35,36.5,610.2389999999998,EGA
1068,34.75,423.23,36.24,536.97,EGA
1069,36.14,419.9,35.85,492.744,EGA
1070,35.74,420.96,33.8,231.168,EGA
1071,33.49,429.39,32.96,295.407,EGA
1072,29.27,438.07,32.05,177.366,EGA
1073,24.29,455.59,37.89,119.74200000000002,EGA
1074,22.09,540.37,69.42,94.5,EGA
1075,21.7,646.45,82.98,94.479,EGA
1076,21.33,736.02,88.16,94.5,EGA
1077,21.02,808.82,91.17,94.479,EGA
1078,20.73,863.06,93.14,94.479,EGA
1079,20.43,912.63,94.61,94.458,EGA
1080,13.14,748.08,100.0,94.5,EGA
1081,13.36,781.89,100.0,94.458,EGA
1082,13.27,808.22,100.0,94.458,EGA
1083,13.24,840.74,100.0,94.458,EGA
1084,13.28,864.87,100.0,95.109,EGA
1085,13.6,864.23,100.0,100.212,EGA
1086,14.37,849.46,100.0,105.882,EGA
1087,15.39,807.03,99.91,118.629,EGA
1088,16.73,716.48,98.97,132.57299999999998,EGA
1089,20.74,532.62,93.74,471.596,EGA
1090,22.44,456.19,83.3,440.51599999999996,EGA
1091,20.69,474.66,85.69,474.914,EGA
1092,21.43,493.08,79.9,479.324,EGA
1093,23.31,472.21,76.72,511.34900000000016,EGA
1094,21.99,493.17,79.14,449.06300000000016,EGA
1095,22.91,488.31,76.56,459.164,EGA
1096,20.15,514.69,89.02,378.776,EGA
1097,19.64,529.75,95.58,116.193,EGA
1098,18.64,554.07,95.37,101.47200000000001,EGA
1099,16.29,623.31,98.09,94.479,EGA
1100,15.38,684.38,99.58,94.479,EGA
1101,15.0,737.69,99.98,94.479,EGA
1102,14.49,791.09,99.99,94.479,EGA
1103,14.16,837.45,100.0,94.5,EGA
1128,13.44,878.94,99.99,94.5,EGA
1129,13.36,914.08,100.0,94.5,EGA
1130,13.21,938.88,100.0,94.5,EGA
1131,12.86,953.07,100.0,94.5,EGA
1132,12.32,968.13,100.0,95.76,EGA
1133,12.94,951.65,99.53,113.04299999999999,EGA
1134,17.94,808.39,93.15,150.003,EGA
1135,23.91,548.29,71.03,236.229,EGA
1136,27.53,525.14,62.67,313.089,EGA
1137,30.09,516.99,58.72,443.457,EGA
1138,31.99,503.89,54.77,572.3340000000002,EGA
1139,34.11,490.42,49.3,580.2719999999998,EGA
1140,33.36,496.29,44.69,516.726,EGA
1141,32.01,502.09,42.75,456.246,EGA
1142,29.9,506.25,43.74,257.77500000000003,EGA
1143,26.6,512.63,44.15,483.06199999999995,EGA
1144,24.18,513.28,41.81,176.06400000000005,EGA
1145,21.4,517.53,44.71,122.073,EGA
1146,19.51,556.87,74.03,99.33,EGA
1147,18.14,626.57,89.33,94.5,EGA
1148,16.94,688.11,94.49,94.5,EGA
1149,15.77,743.29,95.54,94.5,EGA
1150,15.2,787.14,96.21,94.479,EGA
1151,14.4,823.58,95.73,94.479,EGA
1176,14.83,720.9,95.28,94.458,EGA
1177,14.64,741.6,96.94,94.458,EGA
1178,14.68,777.85,98.39,94.458,EGA
1179,14.92,750.59,96.15,94.479,EGA
1180,14.62,731.55,96.9,94.752,EGA
1181,14.68,753.28,98.76,100.632,EGA
1182,15.73,730.86,97.92,118.062,EGA
1183,16.96,676.09,96.48,122.682,EGA
1184,20.24,577.12,93.4,189.546,EGA
1185,20.3,521.49,77.42,161.343,EGA
1186,17.04,519.65,91.01,145.90800000000004,EGA
1187,18.61,483.51,94.93,398.45300000000003,EGA
1188,21.19,402.28,91.02,434.846,EGA
1189,20.59,378.44,93.06,397.403,EGA
1190,22.49,362.56,91.73,434.699,EGA
1191,22.96,373.26,90.69,396.58400000000006,EGA
1192,20.57,456.58,93.85,382.892,EGA
1193,18.89,514.67,96.33,367.016,EGA
1194,17.31,586.7,98.57,356.789,EGA
1195,16.29,662.59,99.85,354.416,EGA
1196,15.79,726.87,100.0,354.458,EGA
1197,15.47,781.32,100.0,94.458,EGA
1198,15.19,824.68,100.0,94.374,EGA
1199,15.02,864.65,100.0,94.458,EGA
1200,14.86,901.38,100.0,94.458,EGA
1201,14.63,935.89,100.0,94.374,EGA
1202,14.55,970.91,100.0,94.43700000000001,EGA
1203,14.65,1003.43,100.0,94.458,EGA
1204,14.63,1031.71,100.0,94.647,EGA
1205,14.99,1039.46,100.0,103.089,EGA
1206,17.63,969.3,99.44,128.583,EGA
1207,19.7,819.69,95.9,148.806,EGA
1208,21.07,582.95,85.49,177.47100000000003,EGA
1209,23.76,561.97,74.48,253.47000000000003,EGA
1210,21.89,586.17,72.9,183.96,EGA
1211,19.2,583.29,84.36,409.499,EGA
1212,18.99,587.37,86.08,403.871,EGA
1213,22.98,565.64,77.03,477.98,EGA
1214,22.92,587.26,70.77,479.093,EGA
1215,24.97,584.74,64.4,479.891,EGA
1216,21.87,599.53,71.5,412.25,EGA
1217,19.43,624.12,87.34,365.084,EGA
1218,18.46,678.96,95.81,354.962,EGA
1219,17.59,737.34,97.66,354.311,EGA
1220,16.97,779.51,98.59,354.332,EGA
1221,16.5,798.19,99.03,94.395,EGA
1222,15.94,819.23,99.76,94.43700000000001,EGA
1223,15.77,861.86,100.0,94.416,EGA
1224,15.6,907.29,100.0,94.458,EGA
1225,15.51,945.64,100.0,94.458,EGA
1226,15.46,977.51,100.0,94.416,EGA
1227,15.38,1010.09,100.0,94.437,EGA
1228,15.17,1029.58,100.0,95.046,EGA
1229,15.16,1015.79,100.0,98.82600000000001,EGA
1230,15.76,960.4,99.89,116.445,EGA
1231,20.01,669.84,90.51,186.921,EGA
1232,23.45,574.8,76.7,257.691,EGA
1233,29.98,571.58,61.64,407.547,EGA
1234,32.97,573.49,55.48,495.726,EGA
1235,29.74,593.9,57.42,403.935,EGA
1236,31.6,576.0,52.73,447.48900000000003,EGA
1237,32.17,579.85,48.4,365.757,EGA
1238,31.93,575.48,46.76,288.036,EGA
1239,29.5,578.78,46.32,248.72400000000002,EGA
1240,25.18,594.95,47.09,446.207,EGA
1241,23.86,591.12,56.68,401.18300000000005,EGA
1242,19.92,611.57,88.37,360.98900000000003,EGA
1243,17.1,699.06,94.35,354.458,EGA
1244,15.69,786.35,95.95,354.458,EGA
1245,14.88,859.36,96.72,94.458,EGA
1246,14.32,912.0,97.82,94.437,EGA
1247,14.21,965.83,98.85,94.458,EGA
1248,14.24,1017.52,99.48,94.479,EGA
1249,14.23,1057.35,99.84,94.43700000000001,EGA
1250,14.17,1052.53,99.96,94.395,EGA
1251,14.06,1067.73,100.0,94.458,EGA
1252,14.09,1069.56,100.0,94.962,EGA
1253,14.44,1062.88,100.0,98.175,EGA
1254,15.06,1033.08,100.0,102.27,EGA
1255,15.85,977.45,99.69,109.704,EGA
1256,16.6,918.66,99.29,377.43199999999996,EGA
1257,18.84,791.88,96.54,399.713,EGA
1258,20.54,650.05,94.56,401.981,EGA
1259,19.44,592.06,94.56,381.905,EGA
1260,18.06,578.79,96.21,381.233,EGA
1261,17.98,556.27,96.74,389.675,EGA
1262,18.65,543.14,95.5,395.03,EGA
1263,17.91,543.73,97.05,378.398,EGA
1264,16.82,576.51,98.7,364.139,EGA
1265,15.74,640.46,99.9,356.87300000000016,EGA
1266,15.36,690.59,100.0,355.466,EGA
1267,15.0,732.12,100.0,354.47900000000016,EGA
1268,14.81,768.48,100.0,354.395,EGA
1269,14.68,799.85,100.0,94.416,EGA
1270,14.57,830.18,100.0,94.311,EGA
1271,14.48,856.28,100.0,94.332,EGA
1272,14.3,881.02,100.0,94.395,EGA
1273,14.2,903.71,100.0,94.395,EGA
1274,14.06,926.0,100.0,94.416,EGA
1275,13.84,944.53,100.0,94.353,EGA
1276,13.85,971.32,100.0,94.752,EGA
1277,14.04,989.85,100.0,98.952,EGA
1278,14.6,962.88,100.0,108.59100000000001,EGA
1279,16.18,878.59,99.53,128.793,EGA
1280,19.2,684.86,95.38,156.156,EGA
1281,20.96,501.31,92.41,419.6,EGA
1282,22.07,399.91,92.12,416.135,EGA
1283,19.15,528.92,88.61,397.529,EGA
1284,17.02,580.27,90.96,413.006,EGA
1285,19.29,558.29,85.93,442.826,EGA
1286,19.45,552.8,89.77,416.744,EGA
1287,21.22,474.98,92.2,409.289,EGA
1288,20.91,484.68,92.26,397.61300000000006,EGA
1289,20.52,513.23,94.08,383.711,EGA
1290,18.21,569.37,97.36,359.897,EGA
1291,16.12,644.94,99.47,354.47900000000016,EGA
1292,14.9,714.2,99.98,354.43699999999984,EGA
1293,14.45,767.99,100.0,94.479,EGA
