,AirT,AirCO2,AirRH,AirPAR,method
322,26.21,404.32,30.92,375.62699999999995,EGA
323,26.26,403.55,31.06,384.846,EGA
324,28.09,400.72,28.23,398.181,EGA
325,25.54,403.5,30.09,265.02000000000004,EGA
326,24.67,404.34,28.91,256.221,EGA
327,24.59,401.48,28.18,225.729,EGA
328,20.03,407.55,37.65,139.482,EGA
329,18.61,419.94,51.58,100.212,EGA
330,17.65,461.72,70.02,84.73500000000001,EGA
331,16.48,514.2,81.22,83.93700000000003,EGA
332,15.92,557.02,86.59,83.93700000000003,EGA
333,15.75,594.67,88.91,83.93700000000003,EGA
334,15.4,616.08,87.56,83.97900000000001,EGA
335,14.56,628.07,87.84,83.958,EGA
360,14.13,640.64,89.36,83.958,EGA
361,14.2,643.55,90.98,83.958,EGA
362,14.22,633.61,91.93,83.97900000000001,EGA
363,14.03,624.72,92.02,83.958,EGA
364,13.29,623.48,92.08,83.93700000000003,EGA
365,13.28,622.53,93.86,88.03200000000002,EGA
366,14.56,602.46,93.08,116.76,EGA
367,20.95,502.38,76.32,207.984,EGA
368,19.25,393.75,71.62,180.558,EGA
369,20.1,388.99,72.77,239.757,EGA
370,20.91,399.19,63.64,211.86900000000003,EGA
371,16.9,411.5,75.25,111.825,EGA
372,15.87,420.89,83.36,107.05799999999999,EGA
373,15.79,423.22,84.4,107.037,EGA
374,15.3,438.65,88.96,104.349,EGA
375,16.47,457.17,92.04,107.226,EGA
376,16.69,470.57,92.4,102.711,EGA
377,15.83,502.48,94.86,88.368,EGA
378,16.23,545.12,97.88,83.93700000000003,EGA
379,16.49,584.32,98.34,83.874,EGA
380,16.28,620.61,98.3,83.93700000000003,EGA
381,16.2,654.6,98.72,83.93700000000003,EGA
382,16.2,686.01,98.89,83.958,EGA
383,16.0,713.02,98.8,83.93700000000003,EGA
408,15.73,738.82,98.94,83.89500000000002,EGA
409,15.5,763.15,98.96,83.93700000000003,EGA
410,15.29,784.43,99.07,83.97900000000001,EGA
411,15.26,807.7,99.41,83.97900000000001,EGA
412,15.26,829.61,99.52,83.958,EGA
413,15.14,848.56,99.69,83.97900000000001,EGA
414,15.66,864.98,98.49,104.32799999999999,EGA
415,20.46,786.94,84.8,181.356,EGA
416,23.69,481.88,64.28,278.355,EGA
417,26.93,434.01,52.5,385.833,EGA
418,30.77,426.5,45.27,497.721,EGA
419,33.76,417.58,41.03,511.959,EGA
420,35.11,412.29,36.9,519.057,EGA
421,35.5,412.69,32.94,440.20200000000006,EGA
422,33.72,413.58,35.01,340.4310000000001,EGA
423,30.82,420.33,34.51,239.757,EGA
424,26.75,425.74,36.23,161.805,EGA
425,21.75,434.14,41.25,106.344,EGA
426,20.22,478.86,65.43,83.958,EGA
427,20.14,540.29,78.46,83.93700000000003,EGA
428,19.75,594.99,86.15,83.93700000000003,EGA
429,19.42,641.7,90.89,83.91600000000003,EGA
430,19.16,686.74,93.43,83.958,EGA
431,18.86,725.69,94.76,83.958,EGA
456,18.54,761.11,95.78,83.958,EGA
457,18.34,792.17,96.61,83.93700000000003,EGA
458,18.16,821.88,97.21,83.958,EGA
459,17.96,845.96,97.66,83.93700000000003,EGA
460,17.79,869.73,98.18,83.93700000000003,EGA
461,17.66,891.09,98.55,83.91600000000003,EGA
462,17.25,819.79,94.35,99.98100000000001,EGA
463,16.28,530.08,83.99,139.67100000000002,EGA
464,17.58,447.15,76.14,151.599,EGA
465,18.4,425.06,73.16,153.888,EGA
466,17.58,427.73,77.29,128.856,EGA
467,20.08,406.23,86.04,163.92600000000004,EGA
468,21.47,396.02,83.71,174.59400000000005,EGA
469,19.28,428.48,82.15,146.09699999999995,EGA
470,19.45,422.11,81.03,158.634,EGA
471,17.99,429.97,84.78,139.96500000000003,EGA
472,17.19,423.91,86.82,121.695,EGA
473,15.74,425.35,86.25,101.094,EGA
474,13.69,441.61,90.06,84.94500000000002,EGA
475,12.73,453.99,92.37,83.91600000000003,EGA
476,12.28,460.08,93.28,83.89500000000002,EGA
477,12.03,462.69,93.36,83.91600000000003,EGA
478,11.74,464.03,93.86,83.89500000000002,EGA
479,11.84,466.89,93.5,83.93700000000003,EGA
504,11.58,465.54,93.19,83.89500000000002,EGA
505,11.18,466.48,93.69,83.958,EGA
506,10.84,465.05,95.15,83.93700000000003,EGA
507,10.66,460.86,96.36,83.958,EGA
508,10.36,452.0,97.15,83.97900000000001,EGA
509,10.21,458.3,97.78,85.491,EGA
510,9.15,447.27,96.38,92.86200000000001,EGA
511,9.01,431.99,96.44,98.826,EGA
512,10.41,427.01,96.92,123.375,EGA
513,15.76,377.19,90.56,201.97800000000004,EGA
514,16.55,341.04,87.83,162.41400000000004,EGA
515,16.49,317.76,89.01,171.63299999999995,EGA
516,23.08,368.77,62.71,475.75500000000005,EGA
517,23.32,408.99,51.22,407.12699999999995,EGA
518,22.11,410.01,53.32,264.264,EGA
519,20.39,410.98,56.84,211.26,EGA
520,17.86,416.2,55.34,150.654,EGA
521,15.36,443.43,84.57,83.93700000000003,EGA
522,15.21,495.74,92.57,83.89500000000002,EGA
523,14.84,542.47,95.64,83.93700000000003,EGA
524,14.41,583.45,96.8,83.93700000000003,EGA
525,14.04,617.45,97.17,83.97900000000001,EGA
526,13.76,643.83,97.65,83.958,EGA
527,13.69,666.07,97.89,83.958,EGA
552,13.61,685.52,98.05,83.93700000000003,EGA
553,13.4,701.17,97.88,83.91600000000003,EGA
554,13.08,716.34,97.83,83.93700000000003,EGA
555,12.84,728.99,98.2,83.89500000000002,EGA
556,12.6,737.7,98.15,83.93700000000003,EGA
557,12.41,744.34,98.37,83.93700000000003,EGA
558,12.82,743.95,97.17,101.787,EGA
559,20.54,598.3,72.86,231.042,EGA
560,23.43,411.37,55.76,341.41800000000006,EGA
561,22.04,410.11,52.02,354.921,EGA
562,21.21,406.44,57.89,364.161,EGA
563,21.62,408.98,55.21,320.7750000000001,EGA
564,19.81,409.34,64.05,248.535,EGA
565,20.65,397.14,69.07,229.383,EGA
566,18.67,422.84,66.48,190.93200000000002,EGA
567,16.69,423.92,67.9,172.998,EGA
568,15.05,438.35,75.93,130.872,EGA
569,14.28,469.38,86.94,90.09,EGA
570,14.33,519.79,93.09,83.93700000000003,EGA
571,14.36,564.46,94.06,83.958,EGA
572,14.23,600.29,94.6,83.93700000000003,EGA
573,14.0,628.64,95.03,83.874,EGA
574,13.72,653.42,95.71,83.93700000000003,EGA
575,13.46,674.55,96.36,83.958,EGA
600,13.25,694.59,96.79,83.958,EGA
601,13.15,713.17,97.36,83.97900000000001,EGA
602,13.15,730.64,97.76,83.97900000000001,EGA
603,13.17,747.34,98.18,83.958,EGA
604,13.12,764.2,98.77,83.93700000000003,EGA
605,13.08,778.91,99.27,83.91600000000003,EGA
606,13.18,792.69,99.49,86.961,EGA
607,14.76,748.88,91.62,151.935,EGA
608,17.5,605.3,85.98,190.302,EGA
609,21.59,453.05,73.06,287.448,EGA
610,20.19,403.28,73.84,280.833,EGA
611,20.82,417.65,63.69,270.921,EGA
612,21.08,394.88,79.1,250.614,EGA
613,20.21,436.48,64.84,233.541,EGA
614,19.43,436.31,67.13,242.298,EGA
615,18.34,435.08,69.72,185.61900000000003,EGA
616,16.16,441.72,78.42,143.556,EGA
617,16.77,450.83,89.75,89.334,EGA
618,16.06,514.38,95.71,83.958,EGA
619,15.21,572.16,96.87,83.89500000000002,EGA
620,14.58,618.88,97.42,83.93700000000003,EGA
621,14.1,660.06,97.8,83.958,EGA
622,13.71,695.4,98.12,83.958,EGA
623,13.41,725.22,98.33,83.958,EGA
648,13.11,756.36,98.6,84.0,EGA
649,13.03,778.21,98.87,83.958,EGA
650,12.95,798.83,99.07,83.958,EGA
651,12.74,821.45,99.28,83.958,EGA
652,12.53,840.1,99.48,83.958,EGA
653,12.31,854.17,99.7,83.958,EGA
654,12.67,876.64,100.0,88.32600000000002,EGA
655,20.74,724.87,76.29,222.09600000000003,EGA
656,23.93,447.66,56.97,326.1930000000001,EGA
657,25.31,455.36,46.13,455.259,EGA
658,26.69,459.2,40.1,591.5070000000002,EGA
659,26.89,461.17,38.85,539.2800000000002,EGA
660,28.79,459.08,36.58,574.665,EGA
661,28.07,459.33,34.21,496.377,EGA
662,26.36,457.22,33.36,400.617,EGA
663,24.75,456.95,35.31,271.824,EGA
664,23.16,452.55,48.04,162.435,EGA
665,20.32,458.22,78.09,94.311,EGA
666,18.96,531.66,89.33,83.958,EGA
667,18.23,600.62,93.26,83.958,EGA
668,17.93,648.18,94.79,83.958,EGA
669,17.64,691.77,95.18,83.93700000000003,EGA
670,17.35,728.5,95.89,83.958,EGA
671,17.14,773.12,97.31,83.958,EGA
696,16.6,818.01,97.86,83.91600000000003,EGA
697,16.12,852.94,98.24,83.93700000000003,EGA
698,15.63,881.9,98.35,83.89500000000002,EGA
699,15.16,905.07,98.59,83.89500000000002,EGA
700,14.74,925.79,98.9,83.958,EGA
701,14.48,941.21,99.38,83.93700000000003,EGA
702,15.91,955.24,96.21,115.059,EGA
703,22.83,651.38,69.27,220.08,EGA
704,24.16,448.45,47.81,323.2530000000001,EGA
705,22.43,437.51,52.59,268.548,EGA
706,22.46,452.05,42.33,331.233,EGA
707,22.04,451.54,37.79,305.1930000000001,EGA
708,21.77,447.12,50.24,482.81,EGA
709,21.83,442.15,56.49,458.492,EGA
710,20.13,461.26,62.36,133.434,EGA
711,20.65,475.97,76.97,164.535,EGA
712,20.61,449.2,76.38,135.681,EGA
713,18.71,478.46,87.37,85.21799999999998,EGA
714,17.96,539.67,90.46,83.93700000000003,EGA
715,17.76,593.67,93.54,83.91600000000003,EGA
716,17.61,642.9,94.98,83.91600000000003,EGA
717,17.38,684.86,96.18,83.958,EGA
718,16.96,724.23,96.76,83.958,EGA
719,16.56,760.07,97.6,83.958,EGA
744,16.22,787.1,97.42,343.916,EGA
745,15.9,799.64,97.09,343.958,EGA
746,15.58,815.89,97.54,344.0,EGA
747,15.5,836.02,98.18,343.895,EGA
748,15.46,849.3,98.73,343.958,EGA
749,15.34,845.9,99.51,343.958,EGA
750,15.33,857.39,99.64,348.515,EGA
751,17.2,777.59,91.28,412.271,EGA
752,24.04,467.11,59.2,285.5370000000001,EGA
753,24.58,454.04,49.64,415.44300000000004,EGA
754,26.83,459.24,43.71,539.196,EGA
755,26.09,460.93,41.82,427.32900000000006,EGA
756,26.14,456.88,40.57,453.999,EGA
757,28.76,452.15,35.51,455.112,EGA
758,27.41,452.2,33.18,383.019,EGA
759,25.42,454.58,32.94,265.67100000000005,EGA
760,22.36,454.3,50.65,147.84000000000003,EGA
761,20.6,455.81,78.28,93.66,EGA
762,19.19,532.44,89.89,83.89500000000002,EGA
763,18.25,604.36,93.56,83.93700000000003,EGA
764,17.45,665.65,95.19,83.91600000000003,EGA
765,16.87,717.89,96.04,83.93700000000003,EGA
766,16.43,762.52,96.64,83.85300000000002,EGA
767,16.04,800.0,97.03,83.89500000000002,EGA
792,15.8,831.84,97.74,343.895,EGA
793,15.87,863.07,98.28,343.958,EGA
794,15.81,886.15,98.57,343.958,EGA
795,15.63,904.2,98.88,343.916,EGA
796,15.45,924.5,99.27,343.874,EGA
797,15.39,936.7,99.64,343.958,EGA
798,15.72,956.49,99.87,343.895,EGA
799,21.75,760.42,77.09,424.556,EGA
800,24.54,468.53,51.56,275.79300000000006,EGA
801,22.65,449.74,59.93,514.52,EGA
802,27.84,457.09,37.46,581.3850000000001,EGA
803,28.67,454.96,35.0,559.6709999999998,EGA
804,30.14,455.7,34.21,578.2769999999998,EGA
805,30.24,451.82,34.25,468.3,EGA
806,29.01,451.95,32.85,382.389,EGA
807,26.01,459.02,31.83,257.22900000000004,EGA
808,23.21,461.43,52.34,142.128,EGA
809,21.64,488.43,79.75,92.316,EGA
810,20.35,563.54,89.45,83.874,EGA
811,19.59,636.27,93.01,83.91600000000003,EGA
812,18.77,704.15,94.79,83.93700000000003,EGA
813,18.06,760.06,95.77,83.91600000000003,EGA
814,17.52,810.45,96.45,83.93700000000003,EGA
815,17.07,854.9,96.99,83.958,EGA
840,16.63,892.95,97.39,343.93699999999984,EGA
841,16.25,926.18,97.79,343.916,EGA
842,15.95,953.82,98.12,343.93699999999984,EGA
843,15.63,979.83,98.52,343.874,EGA
844,15.32,1001.04,98.88,343.93699999999984,EGA
845,15.14,1018.84,99.39,343.93699999999984,EGA
846,15.96,1041.48,99.19,353.66,EGA
847,23.08,695.42,68.22,413.909,EGA
848,25.52,473.8,48.33,319.347,EGA
849,28.71,462.51,42.95,441.021,EGA
850,30.54,459.77,38.24,575.4,EGA
851,32.04,449.22,40.22,553.266,EGA
852,33.17,453.0,35.55,585.9,EGA
853,33.66,449.56,35.03,475.629,EGA
854,32.38,448.25,36.25,376.047,EGA
855,29.0,459.83,34.43,242.739,EGA
856,25.25,468.1,38.1,156.32399999999996,EGA
857,22.83,471.33,67.31,104.51700000000001,EGA
858,21.42,541.71,84.45,83.89500000000002,EGA
859,20.95,627.06,90.19,83.93700000000003,EGA
860,20.44,699.03,92.81,83.958,EGA
861,19.93,759.12,94.4,83.93700000000003,EGA
862,19.5,806.37,95.0,83.91600000000003,EGA
863,19.12,853.32,95.32,83.97900000000001,EGA
888,18.79,895.03,96.27,343.958,EGA
889,18.45,943.51,97.69,343.958,EGA
890,18.19,966.9,97.42,343.958,EGA
891,18.0,979.03,96.97,343.958,EGA
892,17.31,996.73,96.11,344.29400000000015,EGA
893,15.21,926.64,93.73,353.19800000000015,EGA
894,16.56,738.69,88.15,380.582,EGA
895,20.51,521.57,77.69,424.346,EGA
896,23.58,463.58,59.78,273.546,EGA
897,25.79,476.79,43.64,385.665,EGA
898,28.48,470.61,40.44,507.465,EGA
899,29.53,463.39,42.15,424.032,EGA
900,28.83,462.58,43.58,418.44599999999997,EGA
901,30.67,457.52,42.61,391.272,EGA
902,28.57,462.34,45.71,261.849,EGA
903,28.47,460.9,46.13,226.40099999999998,EGA
904,24.81,478.79,46.73,148.17600000000004,EGA
905,22.68,526.53,68.46,83.97900000000001,EGA
906,22.0,599.29,80.46,83.958,EGA
907,21.02,670.96,86.57,84.0,EGA
908,20.3,738.31,89.88,83.91600000000003,EGA
909,19.61,798.54,92.37,83.958,EGA
910,19.2,847.22,93.62,83.91600000000003,EGA
911,18.89,848.73,93.8,83.958,EGA
936,18.65,863.77,94.34,343.93699999999984,EGA
937,18.54,874.54,94.73,343.97900000000016,EGA
938,18.34,873.55,95.41,343.916,EGA
939,18.07,874.29,96.02,344.0,EGA
940,17.87,905.36,97.32,343.97900000000016,EGA
941,17.87,941.74,98.22,343.958,EGA
942,18.75,948.51,97.81,362.48,EGA
943,22.61,539.24,72.76,428.777,EGA
944,23.48,437.42,55.39,251.60100000000003,EGA
945,25.31,430.24,57.23,317.2890000000001,EGA
946,25.3,428.31,57.22,369.579,EGA
947,28.36,427.18,51.59,431.42400000000004,EGA
948,28.35,431.04,48.5,404.145,EGA
949,25.89,436.52,47.19,297.129,EGA
950,24.13,441.66,47.96,254.919,EGA
951,23.63,446.71,49.38,194.71200000000002,EGA
952,21.7,459.12,50.13,129.08700000000002,EGA
953,20.7,495.39,70.79,95.571,EGA
954,19.8,545.09,85.06,86.22600000000001,EGA
955,17.87,611.65,92.03,83.958,EGA
956,17.14,665.86,93.6,83.91600000000003,EGA
957,16.44,723.61,94.08,83.958,EGA
958,15.81,776.49,95.12,83.93700000000003,EGA
959,15.62,815.23,96.06,83.958,EGA
960,15.44,839.48,96.51,343.916,EGA
961,15.05,867.49,96.87,343.916,EGA
962,14.79,883.09,97.41,343.93699999999984,EGA
963,14.75,891.1,97.86,343.958,EGA
964,14.31,903.7,97.96,344.168,EGA
965,14.6,914.2,98.0,351.49699999999996,EGA
966,17.12,877.81,95.37,374.912,EGA
967,21.97,605.53,81.96,430.31,EGA
968,24.06,416.43,63.67,256.95599999999996,EGA
969,24.32,425.43,53.3,336.8400000000001,EGA
970,27.06,422.26,50.74,444.82199999999995,EGA
971,29.58,414.65,49.42,463.42800000000005,EGA
972,30.5,416.36,48.1,460.089,EGA
973,31.23,415.71,47.07,396.69000000000005,EGA
974,30.37,418.26,47.95,331.31699999999995,EGA
975,28.03,429.59,50.21,234.087,EGA
976,23.87,441.21,54.98,157.92000000000004,EGA
977,22.2,440.8,74.04,105.315,EGA
978,20.55,496.49,88.14,86.12100000000002,EGA
979,18.87,570.85,91.82,83.91600000000003,EGA
980,17.97,637.98,93.18,83.874,EGA
981,17.33,692.04,94.22,83.89500000000002,EGA
982,16.87,741.59,95.21,83.874,EGA
983,16.53,789.03,96.1,83.89500000000002,EGA
984,16.23,828.77,96.68,83.89500000000002,EGA
985,15.91,850.15,97.09,83.89500000000002,EGA
986,15.77,884.13,97.89,83.89500000000002,EGA
987,15.72,911.39,98.39,83.91600000000003,EGA
988,15.55,936.16,98.7,84.147,EGA
989,15.94,945.77,98.03,95.865,EGA
990,19.21,787.11,91.8,128.352,EGA
991,23.81,448.27,70.43,168.02100000000004,EGA
992,25.85,429.33,59.04,291.375,EGA
993,29.35,427.3,54.08,388.941,EGA
994,32.24,423.53,50.63,492.639,EGA
995,33.91,424.21,48.61,474.8310000000001,EGA
996,34.54,426.65,47.33,476.427,EGA
997,34.47,424.34,46.81,399.672,EGA
998,33.17,422.29,49.43,329.6790000000001,EGA
999,31.18,431.15,47.81,486.73699999999997,EGA
1000,29.2,440.67,49.3,157.05900000000003,EGA
1001,25.16,453.0,60.7,111.888,EGA
1002,22.13,487.61,81.52,88.76700000000002,EGA
1003,19.59,555.12,91.04,83.91600000000003,EGA
1004,18.3,599.15,93.97,83.93700000000003,EGA
1005,17.44,629.34,95.95,83.958,EGA
1006,16.87,648.73,97.34,83.958,EGA
1007,16.53,670.13,98.5,83.97900000000001,EGA
1008,10.2,575.54,99.43,83.958,EGA
1009,9.98,575.42,99.69,83.97900000000001,EGA
1010,9.45,579.02,99.4,83.97900000000001,EGA
1011,8.82,586.98,99.68,83.97900000000001,EGA
1012,9.27,592.04,100.0,84.94500000000002,EGA
1013,10.11,582.36,99.95,95.13,EGA
1014,12.53,525.63,98.24,126.294,EGA
1015,18.83,377.85,89.12,170.16299999999995,EGA
1016,23.53,328.84,73.8,257.481,EGA
1017,24.18,407.56,59.67,418.824,EGA
1018,26.26,412.82,55.75,553.9590000000002,EGA
1019,28.25,409.84,54.13,560.1120000000002,EGA
1020,30.65,407.67,51.03,547.1550000000002,EGA
1021,30.66,412.4,48.05,417.795,EGA
1022,27.3,416.67,50.66,319.746,EGA
1023,27.56,416.47,47.68,251.79,EGA
1024,23.42,428.55,52.46,162.58200000000005,EGA
1025,20.6,418.49,78.81,111.258,EGA
1026,19.39,477.68,93.2,83.93700000000003,EGA
1027,18.96,569.18,96.1,83.89500000000002,EGA
1028,18.34,645.51,97.03,83.874,EGA
1029,17.79,715.77,97.61,83.874,EGA
1030,17.38,775.8,98.14,83.93700000000003,EGA
1031,17.03,829.27,98.52,83.93700000000003,EGA
1032,16.67,875.76,98.87,83.89500000000002,EGA
1033,16.35,919.23,99.21,83.89500000000002,EGA
1034,16.1,953.0,99.59,83.91600000000003,EGA
1035,15.85,986.38,99.87,83.91600000000003,EGA
1036,15.62,1015.03,100.0,83.89500000000002,EGA
1037,15.52,1038.53,100.0,83.958,EGA
1038,18.7,964.37,91.92,122.241,EGA
1039,24.02,511.41,66.24,160.08300000000003,EGA
1040,27.08,427.65,56.33,329.091,EGA
1041,30.14,433.18,51.55,456.81300000000016,EGA
1042,32.04,426.44,48.61,590.415,EGA
1043,33.24,421.95,49.51,543.27,EGA
1044,35.28,421.59,45.8,522.438,EGA
1045,34.85,420.28,43.2,428.694,EGA
1046,34.78,417.85,41.6,343.476,EGA
1047,32.47,431.56,38.67,251.097,EGA
1048,28.71,438.41,40.52,161.95200000000003,EGA
1049,23.64,455.66,44.54,107.835,EGA
1050,21.17,518.83,77.15,83.958,EGA
1051,20.86,600.39,89.49,83.93700000000003,EGA
1052,20.4,679.91,93.85,83.93700000000003,EGA
1053,20.04,748.4,95.54,83.93700000000003,EGA
1054,19.69,797.07,96.08,83.93700000000003,EGA
1055,19.31,845.87,97.17,83.958,EGA
1056,18.94,895.05,97.89,83.958,EGA
1057,18.61,940.91,98.41,83.93700000000003,EGA
1058,18.3,967.22,98.6,83.958,EGA
1059,18.07,988.94,99.16,83.91600000000003,EGA
1060,17.73,1021.22,99.49,83.958,EGA
1061,17.62,1044.82,99.72,84.462,EGA
1062,20.71,826.48,87.59,119.847,EGA
1063,25.44,451.74,57.04,154.72799999999995,EGA
1064,30.71,422.56,46.12,352.821,EGA
1065,32.64,413.82,45.4,479.955,EGA
1066,34.34,415.73,43.58,628.5509999999998,EGA
1067,34.65,415.43,43.43,565.404,EGA
1068,35.79,414.93,40.9,542.997,EGA
1069,36.49,412.46,39.84,465.717,EGA
1070,36.07,416.6,37.95,345.82800000000015,EGA
1071,34.24,423.16,35.64,265.90200000000004,EGA
1072,30.11,442.02,34.25,163.884,EGA
1073,24.71,459.96,44.14,103.635,EGA
1074,22.06,540.49,77.99,83.83200000000002,EGA
1075,21.76,632.2,89.34,83.85300000000002,EGA
1076,21.44,717.35,93.38,83.89500000000002,EGA
1077,21.14,792.07,95.4,83.93700000000003,EGA
1078,20.83,858.99,96.54,83.85300000000002,EGA
1079,20.53,921.17,97.47,83.874,EGA
1080,20.22,973.53,98.09,83.81099999999998,EGA
1081,19.9,1022.24,98.58,83.85300000000002,EGA
1082,19.57,1070.44,99.05,83.958,EGA
1083,19.31,1108.55,99.33,83.97900000000001,EGA
1084,19.15,1140.37,99.74,83.874,EGA
1085,18.95,1097.52,97.46,87.33900000000001,EGA
1086,19.39,744.63,94.35,127.281,EGA
1087,22.7,566.62,81.19,164.787,EGA
1088,25.46,436.84,44.47,279.99300000000005,EGA
1089,25.04,433.12,43.48,258.3,EGA
1090,26.37,430.19,43.81,352.254,EGA
1091,25.35,432.36,45.54,496.355,EGA
1092,23.85,435.15,48.41,486.485,EGA
1093,24.42,433.37,48.43,497.951,EGA
1094,22.51,439.6,51.07,426.48800000000006,EGA
1095,22.47,437.33,54.2,417.311,EGA
1096,20.93,443.95,57.3,376.10900000000004,EGA
1097,19.57,454.89,68.2,95.42399999999999,EGA
1098,18.4,509.55,84.09,85.09200000000001,EGA
1099,17.78,568.15,90.93,83.89500000000002,EGA
1100,17.45,607.29,92.57,83.91600000000003,EGA
1101,17.23,627.08,93.25,83.958,EGA
1102,17.08,653.35,95.3,83.97900000000001,EGA
1103,16.98,673.76,96.45,83.97900000000001,EGA
1104,16.83,713.99,98.47,83.91600000000003,EGA
1105,16.68,769.54,99.47,83.93700000000003,EGA
1106,16.57,826.64,99.87,83.89500000000002,EGA
1107,16.4,875.64,99.97,83.93700000000003,EGA
1108,15.64,887.46,99.21,83.97900000000001,EGA
1109,14.82,865.21,98.82,88.03200000000002,EGA
1110,14.79,839.98,99.48,94.962,EGA
1111,15.4,796.29,99.13,107.163,EGA
1112,16.36,718.56,98.58,112.665,EGA
1113,17.18,647.32,97.85,385.79,EGA
1114,17.84,579.22,96.89,384.824,EGA
1115,19.75,470.33,94.47,421.532,EGA
1116,19.72,382.11,93.52,393.81199999999995,EGA
1117,18.83,361.92,94.36,387.32300000000004,EGA
1118,17.67,372.18,96.57,368.31800000000004,EGA
1119,17.46,390.55,96.97,377.789,EGA
1120,17.79,382.95,96.58,380.77099999999996,EGA
1121,17.81,404.34,97.04,107.142,EGA
1122,16.62,440.87,98.65,88.74600000000002,EGA
1123,15.36,509.59,99.99,83.91600000000003,EGA
1124,14.5,571.61,100.0,83.958,EGA
1125,14.09,623.5,100.0,83.93700000000003,EGA
1126,13.9,666.93,100.0,84.0,EGA
1127,13.49,703.29,100.0,83.97900000000001,EGA
1128,13.41,736.18,100.0,83.97900000000001,EGA
1129,13.63,768.19,100.0,83.958,EGA
1130,13.52,794.45,100.0,83.958,EGA
1131,13.48,835.19,100.0,83.93700000000003,EGA
1132,13.5,866.45,100.0,84.71400000000001,EGA
1133,13.79,870.68,100.0,90.321,EGA
1134,14.47,846.34,100.0,96.726,EGA
1135,15.38,788.76,100.0,108.759,EGA
1136,16.78,696.07,99.69,123.27,EGA
1137,20.84,521.92,94.62,465.12800000000004,EGA
1138,23.03,457.96,86.91,429.512,EGA
1139,22.9,453.24,87.99,458.49199999999996,EGA
1140,23.28,532.56,80.96,467.858,EGA
1141,24.19,562.88,77.26,500.156,EGA
1142,22.52,521.96,81.01,438.81500000000005,EGA
1143,23.38,511.83,78.18,441.83900000000006,EGA
1144,20.34,542.35,89.76,370.565,EGA
1145,19.75,558.61,96.78,106.113,EGA
1146,18.84,574.25,96.3,91.266,EGA
1147,16.59,637.77,98.81,83.97900000000001,EGA
1148,15.65,699.25,99.99,83.93700000000003,EGA
1149,15.27,751.21,100.0,83.93700000000003,EGA
1150,14.76,799.0,100.0,83.93700000000003,EGA
1151,14.4,842.02,100.0,83.958,EGA
1176,13.69,878.68,100.0,83.958,EGA
1177,13.63,914.07,100.0,83.93700000000003,EGA
1178,13.45,938.4,100.0,83.958,EGA
1179,13.07,955.14,100.0,83.958,EGA
1180,12.51,975.58,100.0,85.281,EGA
1181,13.12,980.36,99.84,102.291,EGA
1182,18.01,853.36,94.52,131.145,EGA
1183,24.62,575.9,72.56,176.58900000000003,EGA
1184,27.53,546.16,66.04,328.6500000000001,EGA
1185,30.21,534.61,63.53,439.04699999999997,EGA
1186,31.84,529.58,58.86,580.9860000000001,EGA
1187,33.75,510.17,55.17,551.7330000000002,EGA
1188,33.82,513.55,49.96,499.275,EGA
1189,32.3,514.9,49.3,437.073,EGA
1190,29.76,527.51,48.23,288.91800000000006,EGA
1191,26.27,540.76,46.82,473.57000000000005,EGA
1192,24.18,538.36,45.36,151.641,EGA
1193,22.0,548.7,55.76,107.31,EGA
1194,19.85,589.72,83.86,89.14500000000002,EGA
1195,18.39,657.99,93.48,83.97900000000001,EGA
1196,17.32,720.34,96.08,83.958,EGA
1197,16.12,798.97,97.0,83.958,EGA
1198,15.45,862.95,97.69,83.97900000000001,EGA
1199,14.63,918.89,97.51,83.91600000000003,EGA
1224,15.1,720.86,97.3,83.727,EGA
1225,14.95,743.36,98.51,83.74799999999998,EGA
1226,15.0,781.18,99.16,83.706,EGA
1227,15.19,764.33,97.48,83.81099999999998,EGA
1228,14.94,746.4,98.4,84.315,EGA
1229,14.98,761.48,99.59,90.468,EGA
1230,15.95,761.46,99.17,108.528,EGA
1231,17.09,720.72,97.78,113.568,EGA
1232,20.25,627.83,94.52,179.739,EGA
1233,21.44,478.61,85.86,153.405,EGA
1234,21.45,408.09,92.55,397.319,EGA
1235,20.26,401.69,94.21,390.074,EGA
1236,21.83,351.13,91.65,429.05,EGA
1237,20.99,342.02,93.79,388.667,EGA
1238,22.57,342.56,92.71,428.06300000000016,EGA
1239,23.2,354.41,91.72,388.793,EGA
1240,20.89,426.51,94.78,374.24,EGA
1241,19.14,484.94,97.44,357.16700000000014,EGA
1242,17.63,562.92,99.36,346.982,EGA
1243,16.65,644.76,100.0,343.895,EGA
1244,16.12,719.23,100.0,343.958,EGA
1245,15.8,783.0,100.0,83.91600000000003,EGA
1246,15.52,835.81,100.0,83.93700000000003,EGA
1247,15.35,882.36,100.0,83.89500000000002,EGA
1248,15.17,925.15,100.0,83.874,EGA
1249,14.95,973.13,100.0,83.89500000000002,EGA
1250,14.87,1009.72,100.0,83.91600000000003,EGA
1251,14.93,1049.25,100.0,83.93700000000003,EGA
1252,14.9,1085.87,100.0,84.37799999999999,EGA
1253,15.28,1094.35,100.0,93.639,EGA
1254,17.58,1021.49,99.93,118.92300000000002,EGA
1255,19.85,901.07,98.17,140.28,EGA
1256,22.44,653.9,88.28,167.916,EGA
1257,24.37,599.09,76.3,251.622,EGA
