,AirT,AirCO2,AirRH,AirPAR,method
408,15.88,820.11,99.57,96.6,EGA
409,15.61,847.23,99.56,96.6,EGA
410,15.38,873.07,99.64,96.6,EGA
411,15.37,899.93,99.77,,EGA
412,15.36,926.3,99.79,96.6,EGA
413,15.25,948.99,99.87,,EGA
414,15.8,970.34,98.68,,EGA
415,20.89,897.25,84.6,,EGA
416,23.58,518.83,64.46,,EGA
417,26.15,444.28,51.3,,EGA
418,30.47,442.9,44.44,,EGA
419,32.43,436.16,39.46,,EGA
420,33.27,433.81,35.51,,EGA
421,33.96,434.4,32.47,,EGA
422,32.53,436.66,33.64,,EGA
423,30.17,436.21,34.92,,EGA
424,25.72,433.27,35.41,,EGA
425,21.49,433.92,47.35,,EGA
426,19.98,482.35,72.66,,EGA
427,19.9,547.88,83.63,,EGA
428,19.55,605.33,89.5,,EGA
429,19.25,657.66,92.75,,EGA
430,18.99,705.84,94.75,,EGA
431,18.68,744.73,95.88,,EGA
456,18.37,780.83,96.73,,EGA
457,18.19,814.7,97.51,,EGA
458,18.01,846.71,98.06,,EGA
459,17.83,875.25,98.54,,EGA
460,17.67,908.43,99.0,,EGA
461,17.53,934.23,99.4,,EGA
462,17.48,933.13,97.78,,EGA
463,18.57,857.8,93.0,,EGA
464,20.71,774.26,90.89,,EGA
465,21.88,698.8,90.22,,EGA
466,20.73,647.05,90.94,,EGA
467,21.42,579.64,89.68,,EGA
468,22.61,501.28,87.57,,EGA
469,20.87,447.99,87.06,,EGA
470,21.85,407.22,86.96,,EGA
471,20.11,399.29,88.82,,EGA
472,18.91,404.97,90.83,,EGA
473,17.57,421.0,92.72,,EGA
474,15.03,465.69,95.24,97.293,EGA
475,13.76,517.91,97.09,96.6,EGA
476,13.26,558.56,98.36,96.6,EGA
477,13.06,595.81,98.95,96.6,EGA
478,12.74,626.8,99.41,96.6,EGA
479,12.79,661.83,99.73,96.6,EGA
504,12.59,691.65,99.72,96.6,EGA
505,12.12,713.41,99.13,96.411,EGA
506,11.75,731.03,99.3,96.6,EGA
507,11.57,750.84,99.6,96.558,EGA
508,11.33,762.21,99.71,96.558,EGA
509,11.1,779.34,99.68,97.818,EGA
510,10.32,788.31,99.22,104.01299999999999,EGA
511,10.23,779.45,99.12,109.704,EGA
512,11.16,749.79,97.99,120.49799999999999,EGA
513,16.28,638.79,92.61,,EGA
514,17.2,517.06,89.99,,EGA
515,17.21,444.15,90.59,,EGA
516,24.84,409.04,65.41,,EGA
517,24.52,426.57,54.14,,EGA
518,23.98,423.73,58.91,,EGA
519,23.19,408.55,65.76,,EGA
520,21.2,406.74,73.22,,EGA
521,17.74,439.05,92.47,,EGA
522,16.72,510.96,97.07,,EGA
523,16.04,572.77,97.99,,EGA
524,15.41,624.21,98.39,,EGA
525,14.89,667.85,98.67,,EGA
526,14.55,709.54,99.1,,EGA
527,14.41,751.02,99.26,96.6,EGA
552,14.27,789.37,99.34,96.6,EGA
553,14.0,821.8,99.18,,EGA
554,13.63,845.85,99.12,96.6,EGA
555,13.36,865.24,99.31,96.6,EGA
556,13.1,874.09,99.25,96.6,EGA
557,12.89,872.9,99.35,96.6,EGA
558,13.91,856.73,95.4,96.6,EGA
559,22.01,647.91,70.82,,EGA
560,22.33,433.66,54.72,,EGA
561,20.18,437.93,50.71,,EGA
562,20.22,434.69,55.72,,EGA
563,18.04,439.52,50.54,,EGA
564,16.46,441.32,57.17,,EGA
565,18.84,428.56,67.67,,EGA
566,15.14,437.63,57.32,149.562,EGA
567,13.04,437.08,58.15,180.243,EGA
568,12.15,437.67,71.92,136.017,EGA
569,13.24,447.84,88.51,96.6,EGA
570,13.64,508.63,94.49,96.6,EGA
571,13.79,566.03,95.55,96.6,EGA
572,13.74,613.87,95.96,96.6,EGA
573,13.57,653.0,96.32,96.6,EGA
574,13.32,685.55,96.98,96.6,EGA
575,13.12,716.5,97.49,96.6,EGA
600,12.93,744.37,97.86,96.6,EGA
601,12.86,770.2,98.31,96.6,EGA
602,12.9,793.61,98.52,96.6,EGA
603,12.94,817.0,98.89,96.6,EGA
604,12.92,840.15,99.29,96.6,EGA
605,12.92,862.28,99.58,96.6,EGA
606,13.02,882.25,99.75,96.47399999999999,EGA
607,14.8,840.17,92.26,,EGA
608,17.79,686.35,86.65,,EGA
609,21.79,487.85,72.2,,EGA
610,19.72,419.67,72.87,,EGA
611,18.75,450.03,59.08,172.20000000000005,EGA
612,14.78,449.58,67.19,215.922,EGA
613,18.64,446.27,62.55,189.462,EGA
614,17.1,449.48,59.64,,EGA
615,15.19,451.71,59.06,174.3,EGA
616,13.25,450.08,70.05,154.07700000000003,EGA
617,15.19,458.08,89.28,,EGA
618,14.94,516.82,95.93,,EGA
619,14.27,579.59,97.34,96.6,EGA
620,13.78,630.67,98.04,96.6,EGA
621,13.4,676.84,98.38,96.6,EGA
622,13.08,717.36,98.63,96.516,EGA
623,12.81,753.45,98.85,96.579,EGA
648,12.59,788.84,99.09,96.6,EGA
649,12.52,823.34,99.27,96.6,EGA
650,12.46,854.81,99.45,96.432,EGA
651,12.31,880.2,99.57,96.516,EGA
652,12.12,904.24,99.64,96.55799999999999,EGA
653,11.94,919.44,99.76,96.6,EGA
654,12.33,940.32,99.99,96.6,EGA
655,20.53,761.45,73.0,,EGA
656,22.93,449.76,53.23,,EGA
657,23.75,460.57,42.14,,EGA
658,25.86,461.93,37.64,,EGA
659,25.58,466.74,36.93,,EGA
660,26.51,468.16,34.95,,EGA
661,26.94,469.71,34.76,,EGA
662,25.13,473.3,32.74,,EGA
663,23.3,470.29,34.39,,EGA
664,21.0,460.14,41.48,,EGA
665,18.56,457.21,73.26,,EGA
666,17.94,525.25,87.15,,EGA
667,17.45,596.44,92.76,,EGA
668,17.35,661.11,94.77,,EGA
669,17.17,719.91,95.92,,EGA
670,16.95,771.59,96.53,,EGA
671,16.71,817.72,97.62,,EGA
696,16.18,857.97,98.09,,EGA
697,15.71,897.39,98.47,,EGA
698,15.19,930.3,98.67,96.6,EGA
699,14.74,962.22,98.94,96.6,EGA
700,14.33,989.29,99.22,96.6,EGA
701,14.09,1014.4,99.55,96.6,EGA
702,15.93,1026.54,94.87,96.6,EGA
703,22.75,647.25,65.29,,EGA
704,23.23,451.26,44.39,,EGA
705,20.97,448.67,46.1,,EGA
706,21.65,457.74,37.24,,EGA
707,21.12,456.87,33.33,,EGA
708,20.59,455.29,43.85,,EGA
709,21.19,448.53,51.32,,EGA
710,19.17,461.73,56.88,,EGA
711,20.15,459.13,73.98,,EGA
712,19.73,468.15,69.83,,EGA
713,18.01,487.54,86.52,,EGA
714,17.52,551.64,90.98,,EGA
715,17.3,598.9,93.56,,EGA
716,17.09,636.14,94.65,,EGA
717,16.82,663.17,95.98,,EGA
718,16.34,683.01,97.02,,EGA
719,15.92,695.17,97.44,,EGA
744,15.55,703.46,97.26,356.6,EGA
745,15.28,700.25,97.05,,EGA
746,14.97,697.68,98.09,356.6,EGA
747,14.91,697.91,98.41,356.6,EGA
748,14.83,698.39,98.71,356.6,EGA
749,14.7,707.28,99.34,356.6,EGA
750,14.67,719.63,99.5,392.3,EGA
751,16.86,669.81,90.7,,EGA
752,22.34,453.19,56.43,,EGA
753,23.11,456.73,45.88,,EGA
754,24.37,461.38,39.69,,EGA
755,23.97,463.64,39.04,,EGA
756,23.73,463.46,37.32,,EGA
757,25.67,466.39,31.87,,EGA
758,24.78,468.24,29.6,,EGA
759,23.29,468.93,29.36,,EGA
760,21.72,453.85,50.46,,EGA
761,20.2,447.55,79.74,,EGA
762,18.76,525.78,90.08,,EGA
763,17.77,601.98,93.09,,EGA
764,16.95,667.2,94.72,,EGA
765,16.37,725.26,95.61,,EGA
766,15.93,778.26,96.29,,EGA
767,15.54,823.3,96.74,,EGA
792,15.32,862.49,97.45,356.6,EGA
793,15.42,902.21,98.21,356.6,EGA
794,15.37,932.4,98.48,,EGA
795,15.19,960.61,98.81,,EGA
796,15.04,987.61,99.15,356.6,EGA
797,15.0,1007.9,99.39,,EGA
798,15.39,1046.22,99.62,,EGA
799,21.73,805.65,74.24,,EGA
800,24.47,465.72,50.48,,EGA
801,21.63,455.6,57.77,,EGA
802,27.14,458.45,34.72,,EGA
803,27.42,462.07,32.62,,EGA
804,28.32,463.03,33.19,,EGA
805,28.26,468.1,32.73,,EGA
806,27.5,469.1,32.34,,EGA
807,25.02,473.56,30.79,,EGA
808,22.98,457.89,52.12,,EGA
809,21.49,459.75,80.65,,EGA
810,20.19,543.7,90.65,,EGA
811,19.44,624.11,94.02,,EGA
812,18.64,697.83,95.45,,EGA
813,17.93,764.71,96.31,,EGA
814,17.38,823.22,96.96,,EGA
815,16.94,876.31,97.48,,EGA
840,16.49,924.69,97.87,,EGA
841,16.1,969.43,98.33,356.6,EGA
842,15.8,1006.9,98.7,356.6,EGA
843,15.49,1042.16,98.98,356.6,EGA
844,15.18,1074.13,99.27,356.6,EGA
845,15.03,1100.78,99.57,356.6,EGA
846,15.95,1144.22,99.0,356.6,EGA
847,22.65,682.57,64.09,,EGA
848,25.09,464.38,45.93,,EGA
849,28.12,455.4,39.44,,EGA
850,30.39,455.48,36.56,,EGA
851,30.61,453.82,35.57,,EGA
852,31.49,459.05,33.2,,EGA
853,31.7,458.88,32.84,,EGA
854,30.87,458.32,32.73,,EGA
855,28.24,463.14,33.7,,EGA
856,24.65,462.42,35.24,,EGA
857,22.23,458.54,65.9,,EGA
858,20.99,532.49,84.0,,EGA
859,20.54,621.51,89.9,,EGA
860,20.13,707.15,93.28,,EGA
861,19.64,785.12,95.39,,EGA
862,19.24,856.84,96.38,,EGA
863,18.92,920.49,96.96,,EGA
888,18.65,967.45,97.6,,EGA
889,18.3,1018.36,98.24,,EGA
890,18.06,1068.31,98.8,,EGA
891,17.95,1108.48,99.05,,EGA
892,17.21,1123.52,97.57,,EGA
893,15.19,1056.59,95.79,,EGA
894,16.7,782.33,90.5,,EGA
895,20.29,516.63,76.51,,EGA
896,22.92,467.02,56.9,,EGA
897,25.54,476.96,41.14,,EGA
898,27.95,472.85,38.74,,EGA
899,28.91,470.98,39.91,,EGA
900,27.83,470.41,41.45,,EGA
901,29.58,471.13,40.48,,EGA
902,27.92,469.6,43.82,,EGA
903,27.93,472.18,43.62,,EGA
904,24.43,478.65,45.24,,EGA
905,22.36,516.97,67.36,,EGA
906,21.77,597.88,80.17,,EGA
907,20.71,672.84,86.57,,EGA
908,19.95,746.77,89.48,,EGA
909,19.24,779.82,91.64,,EGA
910,18.83,823.7,92.77,,EGA
911,18.51,835.96,93.07,,EGA
936,18.25,856.41,93.51,,EGA
937,18.18,865.81,94.19,,EGA
938,17.97,865.43,94.78,,EGA
939,17.71,861.82,95.46,,EGA
940,17.55,899.6,96.9,,EGA
941,17.57,946.45,97.84,,EGA
942,18.81,951.03,96.16,,EGA
943,21.99,489.19,69.49,,EGA
944,23.25,438.15,54.3,,EGA
945,24.4,431.96,54.83,,EGA
946,24.11,434.36,55.7,,EGA
947,27.42,439.68,50.36,,EGA
948,27.33,446.65,48.13,,EGA
949,25.11,448.74,47.43,,EGA
950,23.74,448.16,47.76,,EGA
951,23.2,451.78,48.69,,EGA
952,21.38,456.23,49.5,,EGA
953,20.47,490.42,70.98,,EGA
954,19.5,541.62,87.6,,EGA
955,17.58,608.91,93.4,,EGA
956,16.87,674.43,94.79,,EGA
957,16.13,738.77,94.88,96.6,EGA
958,15.51,790.37,95.63,,EGA
959,15.35,830.93,96.52,,EGA
960,15.19,868.23,97.03,356.6,EGA
961,14.81,906.97,97.29,356.6,EGA
962,14.57,928.99,97.78,356.6,EGA
963,14.54,950.25,98.29,356.6,EGA
964,14.09,958.39,98.25,356.6,EGA
965,14.41,954.51,97.91,,EGA
966,17.09,898.32,94.86,,EGA
967,21.66,597.58,79.53,,EGA
968,23.23,415.64,63.66,,EGA
969,23.81,429.4,52.32,,EGA
970,26.25,430.54,48.78,,EGA
971,28.18,430.39,48.16,,EGA
972,28.71,438.29,47.7,,EGA
973,29.15,445.61,47.68,,EGA
974,28.85,439.05,47.3,,EGA
975,26.55,444.04,49.72,,EGA
976,23.06,444.7,55.31,,EGA
977,21.58,440.93,75.84,,EGA
978,20.23,496.01,89.73,,EGA
979,18.82,569.79,92.81,,EGA
980,18.02,633.13,94.02,,EGA
981,17.41,690.48,94.9,,EGA
982,16.98,743.94,95.71,96.6,EGA
983,16.66,789.07,96.42,,EGA
984,16.37,834.8,96.96,,EGA
985,16.06,853.48,97.27,96.6,EGA
986,15.93,875.43,97.93,,EGA
987,15.88,913.75,98.43,,EGA
988,15.72,956.93,98.83,,EGA
989,16.05,989.59,98.19,117.6,EGA
990,19.43,862.07,90.95,,EGA
991,23.2,456.64,70.58,,EGA
992,25.39,431.47,58.54,,EGA
993,28.85,433.03,52.03,,EGA
994,31.34,432.68,48.86,,EGA
995,32.79,434.57,47.73,,EGA
996,32.88,438.21,47.39,,EGA
997,32.98,441.1,47.85,,EGA
998,32.31,442.26,49.54,,EGA
999,30.64,445.26,48.44,,EGA
1000,28.5,445.98,50.62,,EGA
1001,24.57,447.38,58.24,,EGA
1002,21.85,478.83,77.5,,EGA
1003,19.34,534.79,89.28,,EGA
1004,18.09,577.75,92.75,,EGA
1005,17.26,607.22,94.72,,EGA
1006,16.7,628.93,96.0,,EGA
1007,16.39,660.08,97.03,,EGA
1008,10.25,726.18,99.39,96.579,EGA
1009,10.01,730.25,99.63,96.558,EGA
1010,9.43,742.41,99.44,96.537,EGA
1011,8.81,756.13,99.7,96.516,EGA
1012,9.3,763.69,100.0,97.314,EGA
1013,10.15,744.1,99.87,105.777,EGA
1014,12.55,669.15,97.86,120.456,EGA
1015,18.84,502.65,87.35,,EGA
1016,21.98,380.35,72.3,,EGA
1017,22.53,413.53,57.14,,EGA
1018,24.01,422.16,52.47,,EGA
1019,25.5,422.8,50.78,,EGA
1020,27.31,425.29,49.32,,EGA
1021,27.32,429.85,48.45,,EGA
1022,24.94,432.94,48.45,,EGA
1023,25.54,434.85,45.21,,EGA
1024,21.98,437.67,48.62,,EGA
1025,19.43,426.18,74.43,,EGA
1026,18.71,480.84,92.15,,EGA
1027,18.39,575.59,95.6,,EGA
1028,17.81,656.57,96.8,,EGA
1029,17.32,730.6,97.57,,EGA
1030,16.95,798.97,98.26,,EGA
1031,16.63,859.95,98.68,,EGA
1032,16.29,912.97,99.06,,EGA
1033,16.02,963.47,99.36,,EGA
1034,15.78,1004.77,99.55,96.6,EGA
1035,15.55,1043.29,99.72,,EGA
1036,15.33,1078.95,99.84,,EGA
1037,15.25,1110.43,99.96,96.6,EGA
1038,18.75,1039.2,90.62,128.1,EGA
1039,24.39,520.76,64.87,,EGA
1040,26.93,429.34,54.55,,EGA
1041,30.6,429.17,49.33,,EGA
1042,31.65,430.56,45.16,,EGA
1043,32.25,431.54,45.9,,EGA
1044,33.73,434.15,44.09,,EGA
1045,32.93,436.12,43.32,,EGA
1046,33.45,442.04,39.31,,EGA
1047,31.33,452.77,37.63,,EGA
1048,27.94,450.85,39.66,,EGA
1049,23.1,456.75,42.36,,EGA
1050,20.7,516.62,73.02,,EGA
1051,20.5,606.33,87.06,,EGA
1052,20.08,684.87,92.49,,EGA
1053,19.73,755.56,94.83,,EGA
1054,19.4,808.97,95.94,,EGA
1055,19.04,854.04,96.92,,EGA
1056,18.69,905.46,97.69,,EGA
1057,18.37,948.72,98.34,,EGA
1058,18.06,980.07,98.69,,EGA
1059,17.86,1002.29,99.0,,EGA
1060,17.54,1046.91,99.37,,EGA
1061,17.44,1077.6,99.71,,EGA
1062,19.18,661.34,79.69,,EGA
1063,24.11,442.0,52.84,,EGA
1064,29.47,428.93,43.62,,EGA
1065,32.68,422.72,41.69,,EGA
1066,33.81,424.92,41.54,,EGA
1067,33.52,432.45,40.1,,EGA
1068,34.26,431.72,40.14,,EGA
1069,34.27,434.37,39.7,,EGA
1070,34.59,439.47,36.6,,EGA
1071,33.23,441.25,34.98,,EGA
1072,29.23,451.64,33.7,,EGA
1073,24.07,459.24,42.76,,EGA
1074,21.75,546.29,76.83,,EGA
1075,21.53,647.03,88.05,,EGA
1076,21.2,735.21,92.48,,EGA
1077,20.89,811.59,94.68,,EGA
1078,20.6,877.2,96.09,,EGA
1079,20.31,940.06,97.1,,EGA
1080,20.01,992.81,97.9,,EGA
1081,19.7,1041.9,98.47,,EGA
1082,19.39,1098.59,99.0,,EGA
1083,19.15,1144.87,99.31,,EGA
1084,18.97,1184.3,99.53,,EGA
1085,18.73,1129.66,96.45,,EGA
1086,17.51,595.3,86.47,,EGA
1087,20.6,451.15,77.67,,EGA
1088,25.56,438.23,44.45,,EGA
1089,24.93,442.47,43.4,,EGA
1090,26.29,442.08,42.52,,EGA
1091,25.0,445.44,45.0,,EGA
1092,23.54,444.81,48.01,,EGA
1093,24.0,444.76,48.39,,EGA
1094,22.07,447.84,53.2,,EGA
1095,22.17,445.63,48.45,,EGA
1096,20.37,452.57,47.62,,EGA
1097,19.09,459.25,55.18,,EGA
1098,18.16,518.79,80.24,,EGA
1099,17.6,591.71,89.73,,EGA
1100,17.32,647.99,93.12,,EGA
1101,17.14,688.68,94.74,,EGA
1102,16.99,733.54,96.81,,EGA
1103,16.91,773.11,97.78,,EGA
1104,16.74,821.21,98.99,,EGA
1105,16.57,876.65,99.58,96.6,EGA
1106,16.45,931.11,99.9,,EGA
1107,16.31,980.42,100.0,,EGA
1108,15.58,1036.18,99.49,,EGA
1109,14.78,1064.8,99.26,,EGA
1110,14.79,1065.13,99.38,109.2,EGA
1111,15.44,1048.67,98.91,,EGA
1112,16.39,989.04,98.2,,EGA
1113,17.26,911.25,97.39,,EGA
1114,17.99,816.48,96.46,,EGA
1115,19.94,672.32,93.79,,EGA
1116,19.85,535.74,93.47,,EGA
1117,19.05,471.79,94.08,,EGA
1118,17.84,453.92,96.26,,EGA
1119,17.6,446.23,96.65,,EGA
1120,17.95,417.17,96.23,,EGA
1121,17.91,415.53,96.94,,EGA
1122,16.62,445.91,98.65,,EGA
1123,15.32,513.78,99.88,,EGA
1124,14.42,580.88,100.0,96.6,EGA
1125,14.02,638.37,100.0,96.6,EGA
1126,13.85,687.61,100.0,96.6,EGA
1127,13.44,733.97,100.0,96.6,EGA
1128,13.35,772.65,100.0,96.6,EGA
1129,13.58,816.79,100.0,96.117,EGA
1130,13.47,849.09,100.0,96.6,EGA
1131,13.42,888.37,100.0,96.6,EGA
1132,13.45,922.42,100.0,97.146,EGA
1133,13.76,940.69,100.0,105.126,EGA
1134,14.46,929.54,100.0,110.355,EGA
1135,15.42,886.64,100.0,119.7,EGA
1136,16.79,796.28,99.35,,EGA
1137,21.01,613.46,93.63,,EGA
1138,22.06,482.01,84.85,,EGA
1139,21.49,459.28,87.49,,EGA
1140,21.88,488.25,81.57,,EGA
1141,22.91,483.63,76.98,,EGA
1142,21.52,491.59,80.93,,EGA
1143,22.68,484.13,77.99,,EGA
1144,19.54,510.89,89.28,,EGA
1145,19.4,524.63,96.34,,EGA
1146,18.56,544.0,96.35,,EGA
1147,16.35,608.4,98.84,,EGA
1148,15.42,674.56,99.93,,EGA
1149,15.08,731.3,100.0,,EGA
1150,14.58,791.19,100.0,96.6,EGA
1151,14.22,844.81,100.0,96.6,EGA
1176,13.5,885.54,100.0,96.6,EGA
1177,13.45,926.15,100.0,96.6,EGA
1178,13.27,954.03,100.0,96.6,EGA
1179,12.91,971.83,100.0,96.6,EGA
1180,12.37,999.5,100.0,97.818,EGA
1181,13.05,1009.47,99.63,119.02799999999999,EGA
1182,18.2,902.69,92.82,,EGA
1183,24.82,555.15,70.7,,EGA
1184,27.19,526.67,64.27,,EGA
1185,30.0,517.99,60.33,,EGA
1186,31.41,509.62,56.34,,EGA
1187,32.75,493.53,50.6,,EGA
1188,32.08,500.26,47.54,,EGA
1189,30.83,505.1,48.59,,EGA
1190,29.12,515.0,47.31,,EGA
1191,25.99,516.68,46.2,,EGA
1192,24.07,507.1,42.91,,EGA
1193,21.81,505.02,52.86,,EGA
1194,19.61,545.34,81.65,,EGA
1195,18.2,594.89,89.93,,EGA
1196,16.94,639.79,94.54,,EGA
1197,15.79,688.38,95.99,96.6,EGA
1198,15.19,725.31,96.53,96.6,EGA
1199,14.41,751.74,96.23,96.6,EGA
1224,15.1,758.99,98.04,,EGA
1225,14.94,798.94,99.11,96.6,EGA
1226,14.99,844.75,99.65,96.6,EGA
1227,15.22,840.02,98.29,,EGA
1228,14.98,814.84,98.95,,EGA
1229,15.0,835.37,99.8,102.9,EGA
1230,15.93,800.38,98.81,117.6,EGA
1231,16.99,730.26,97.58,,EGA
1232,20.33,622.32,93.35,,EGA
1233,21.08,455.87,85.21,,EGA
1234,21.34,395.18,92.6,,EGA
1235,20.24,384.78,94.21,,EGA
1236,21.89,331.33,91.44,,EGA
1237,20.92,310.27,93.89,,EGA
1238,22.6,340.76,92.72,,EGA
1239,23.22,363.15,92.04,,EGA
1240,20.83,418.81,95.13,,EGA
1241,19.1,475.69,97.44,,EGA
1242,17.53,555.66,99.45,,EGA
1243,16.57,639.73,100.0,,EGA
1244,16.05,717.37,100.0,356.6,EGA
1245,15.72,786.55,100.0,,EGA
1246,15.43,844.39,100.0,96.6,EGA
1247,15.27,898.91,100.0,96.6,EGA
1248,15.09,950.56,100.0,96.6,EGA
1249,14.87,1003.66,100.0,,EGA
1250,14.79,1052.53,100.0,96.6,EGA
1251,14.86,1099.75,100.0,,EGA
1252,14.84,1142.62,100.0,,EGA
1253,15.22,1159.41,100.0,102.9,EGA
1254,17.59,1092.83,99.78,,EGA
1255,19.86,978.73,97.48,,EGA
1256,22.14,682.24,86.74,,EGA
1257,24.08,615.42,75.08,,EGA
1258,21.57,633.09,74.33,,EGA
1259,20.39,619.25,88.88,,EGA
1260,20.53,623.25,89.1,,EGA
1261,23.59,618.49,78.43,,EGA
1262,22.6,633.36,72.22,,EGA
1263,24.41,634.08,66.79,,EGA
1264,21.65,642.64,73.37,,EGA
1265,19.3,661.21,90.39,,EGA
1266,18.51,715.89,98.1,,EGA
1267,17.7,790.2,99.49,,EGA
1268,17.1,855.75,99.89,,EGA
1269,16.61,906.78,99.99,,EGA
1270,16.12,954.01,100.0,,EGA
1271,15.99,1011.78,100.0,,EGA
1272,15.82,1073.66,100.0,,EGA
1273,15.7,1129.57,100.0,,EGA
1274,15.64,1184.79,100.0,,EGA
1275,15.58,1240.28,100.0,,EGA
1276,15.38,1289.96,100.0,96.6,EGA
1277,15.37,1311.3,100.0,,EGA
1278,16.05,1306.2,99.99,,EGA
1279,21.94,994.85,90.53,,EGA
1280,23.58,640.8,76.31,,EGA
1281,29.34,634.78,61.91,,EGA
1282,31.66,637.88,56.14,,EGA
1283,28.46,652.43,60.97,,EGA
1284,30.08,637.89,57.68,,EGA
1285,29.96,645.23,54.36,,EGA
1286,30.6,644.16,52.93,,EGA
1287,28.52,643.28,50.76,,EGA
1288,24.53,646.05,51.3,,EGA
1289,22.83,631.17,57.03,,EGA
1290,19.37,651.97,91.05,,EGA
1291,17.0,733.71,96.28,,EGA
1292,15.86,827.43,97.94,356.6,EGA
1293,15.09,905.44,98.44,,EGA
1294,14.52,962.72,99.26,96.6,EGA
1295,14.45,1030.48,99.91,96.6,EGA
1296,14.45,1097.53,100.0,96.6,EGA
1297,14.44,1133.47,100.0,96.6,EGA
1298,14.36,1133.18,100.0,,EGA
1299,14.27,1145.6,100.0,96.6,EGA
1300,14.28,1133.58,100.0,96.6,EGA
1301,14.57,1119.99,100.0,100.8,EGA
1302,15.12,1097.23,100.0,,EGA
1303,15.83,1057.13,99.98,,EGA
1304,16.58,1011.8,99.91,,EGA
1305,18.77,913.93,97.6,,EGA
1306,20.48,797.87,95.57,,EGA
1307,19.45,737.54,96.1,,EGA
1308,18.1,708.99,97.58,,EGA
1309,17.96,655.99,98.22,,EGA
1310,18.65,604.61,97.25,,EGA
1311,18.0,587.99,98.39,,EGA
1312,16.79,626.03,99.6,,EGA
1313,15.79,681.92,99.96,,EGA
1314,15.46,725.73,100.0,357.713,EGA
1315,15.13,768.13,100.0,,EGA
1316,14.96,809.99,100.0,356.6,EGA
1317,14.83,850.41,100.0,96.6,EGA
1318,14.73,889.42,100.0,96.6,EGA
1319,14.63,926.79,100.0,96.6,EGA
1512,18.71,702.93,93.46,97.16700000000002,EGA
1513,17.99,682.9,94.2,97.041,EGA
1514,17.57,666.99,92.87,96.915,EGA
1515,17.17,671.1,92.82,96.999,EGA
1516,17.1,670.73,92.77,99.981,EGA
1517,18.43,658.12,87.97,110.50200000000001,EGA
1518,21.13,658.75,78.58,126.021,EGA
1519,25.59,648.69,68.79,163.107,EGA
1520,28.58,646.47,63.67,222.642,EGA
1521,28.74,645.3,65.63,228.984,EGA
1522,31.27,651.32,63.41,324.61800000000005,EGA
1523,31.75,644.67,63.26,283.41600000000005,EGA
1524,34.19,628.33,62.36,312.7530000000001,EGA
1525,33.36,629.04,64.25,266.742,EGA
1526,32.23,632.08,64.73,197.61,EGA
1527,30.11,638.14,65.51,181.146,EGA
1528,27.35,642.13,63.84,142.92600000000004,EGA
1529,24.83,647.68,60.36,114.639,EGA
1530,23.13,657.22,71.03,103.845,EGA
1531,21.75,678.67,81.5,97.986,EGA
1532,21.11,686.04,84.48,97.314,EGA
1533,20.29,670.3,87.39,97.209,EGA
1534,19.51,684.4,94.78,97.29299999999999,EGA
1535,19.02,716.37,97.66,97.18799999999999,EGA
1560,18.17,764.85,97.89,97.083,EGA
1561,18.0,750.59,99.07,97.104,EGA
1562,17.78,715.36,99.08,96.936,EGA
1563,17.75,673.15,99.67,96.95700000000001,EGA
1564,18.22,699.49,99.95,99.309,EGA
1565,18.89,673.2,97.94,105.79800000000002,EGA
1566,21.73,625.63,86.66,115.33200000000001,EGA
1567,26.78,607.86,73.9,147.105,EGA
1568,31.69,604.46,64.13,259.51800000000003,EGA
1569,35.04,618.05,54.94,273.37800000000004,EGA
1570,36.61,625.97,52.85,398.244,EGA
1571,36.69,625.34,53.37,335.2650000000001,EGA
1572,36.69,626.29,52.19,,EGA
1573,35.75,631.67,52.15,291.8160000000001,EGA
1574,36.23,637.09,47.58,222.47400000000002,EGA
1575,35.53,640.8,46.49,160.86,EGA
1576,31.69,638.55,50.9,167.013,EGA
1577,26.73,639.18,53.29,115.33200000000001,EGA
1578,23.52,649.57,60.77,105.126,EGA
1579,20.84,701.6,83.2,98.07,EGA
1580,19.37,726.71,88.44,96.999,EGA
1581,19.02,670.47,79.19,96.894,EGA
1582,18.68,655.83,82.57,96.894,EGA
1583,18.25,658.59,81.02,96.684,EGA
1608,18.47,669.0,76.65,96.936,EGA
1609,18.61,648.44,72.85,96.852,EGA
1610,18.09,637.92,72.48,96.726,EGA
1611,17.67,648.23,79.76,96.87299999999999,EGA
1612,17.44,548.78,86.91,100.758,EGA
1613,18.22,521.84,89.38,110.796,EGA
1614,21.59,495.52,86.39,150.04500000000004,EGA
1615,27.58,483.25,71.92,244.86,EGA
1616,32.07,488.51,61.57,313.173,EGA
1617,35.98,489.94,53.0,487.893,EGA
1618,36.03,490.34,47.86,508.347,EGA
1619,35.43,493.02,47.81,,EGA
1620,34.66,494.95,47.75,604.8000000000002,EGA
1621,33.66,498.49,50.51,506.709,EGA
1622,34.13,495.98,49.13,236.33400000000003,EGA
1623,34.2,500.04,47.82,166.27800000000005,EGA
1624,29.96,501.84,53.81,166.74,EGA
1625,25.76,506.67,61.88,121.59,EGA
1626,22.75,518.18,71.35,106.407,EGA
1627,20.52,535.51,78.61,98.175,EGA
1628,19.07,549.35,84.48,97.02,EGA
1629,18.03,550.12,87.61,96.999,EGA
1630,17.03,576.59,92.74,96.957,EGA
1631,16.42,606.07,95.56,96.726,EGA
1656,15.81,642.17,96.33,96.64200000000001,EGA
